ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12014684,JD189901,03/17/2020 09:30:00 PM,039XX N LECLAIRE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1634.0,16.0,45.0,15.0,06,1141659.0,1925649.0,2020.0,03/25/2020 03:45:43 PM,41.952051946,-87.754660372,"(41.952051946, -87.754660372)"
12012127,JD189186,03/18/2020 02:03:00 AM,039XX W JACKSON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,False,True,1132.0,11.0,28.0,26.0,07,1150196.0,1898398.0,2020.0,03/25/2020 03:47:29 PM,41.877110187,-87.723989719,"(41.877110187, -87.723989719)"
12012330,JD189367,03/18/2020 08:50:00 AM,023XX N KEELER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2525.0,25.0,35.0,20.0,08A,1147996.0,1915240.0,2020.0,03/25/2020 03:47:29 PM,41.923368973,-87.731633833,"(41.923368973, -87.731633833)"
12014760,JD192130,03/18/2020 01:00:00 PM,047XX W MONROE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1113.0,11.0,28.0,25.0,11,1144749.0,1899145.0,2020.0,03/25/2020 03:47:29 PM,41.879264422,-87.743970898,"(41.879264422, -87.743970898)"
12012667,JD189808,03/18/2020 05:35:00 PM,003XX S CICERO AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,True,False,1533.0,15.0,28.0,25.0,18,1144446.0,1898000.0,2020.0,03/25/2020 03:47:29 PM,41.876128106,-87.745112291,"(41.876128106, -87.745112291)"
12015216,JD192637,03/16/2020 12:05:00 AM,049XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,224.0,2.0,3.0,38.0,06,1179270.0,1872264.0,2020.0,03/25/2020 03:45:43 PM,41.804780628,-87.618038332,"(41.804780628, -87.618038332)"
12012728,JD189837,03/18/2020 06:00:00 PM,015XX S ST LOUIS AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1021.0,10.0,24.0,29.0,03,1153287.0,1892239.0,2020.0,03/25/2020 03:47:29 PM,41.860148433,-87.712803862,"(41.860148433, -87.712803862)"
12012604,JD189554,03/18/2020 02:04:00 PM,103XX S OGLESBY AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,False,True,434.0,4.0,7.0,51.0,04B,1193852.0,1836954.0,2020.0,03/25/2020 03:47:29 PM,41.707541767,-87.565714381,"(41.707541767, -87.565714381)"
12013018,JD189937,03/18/2020 09:27:00 PM,045XX S HERMITAGE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,False,True,924.0,9.0,15.0,61.0,26,1165440.0,1874572.0,2020.0,03/25/2020 03:47:29 PM,41.811418689,-87.668695174,"(41.811418689, -87.668695174)"
12012216,JD189259,03/18/2020 07:30:00 AM,029XX N OAK PARK AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2511.0,25.0,36.0,18.0,06,1130581.0,1918733.0,2020.0,03/25/2020 03:47:29 PM,41.933271681,-87.795543442,"(41.933271681, -87.795543442)"
12015324,JD191280,03/14/2020 02:45:00 PM,019XX N AUSTIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2513.0,25.0,29.0,25.0,07,1136098.0,1912178.0,2020.0,03/25/2020 03:45:43 PM,41.915187259,-87.775425225,"(41.915187259, -87.775425225)"
12013654,JD190696,03/18/2020 07:18:00 AM,034XX S UNION AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER (SPECIFY),False,False,915.0,9.0,11.0,60.0,26,1172193.0,1882168.0,2020.0,03/25/2020 03:47:29 PM,41.832116845,-87.643702002,"(41.832116845, -87.643702002)"
12012355,JD189434,03/18/2020 11:30:00 AM,035XX S MICHIGAN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,POLICE FACILITY / VEHICLE PARKING LOT,False,True,213.0,2.0,3.0,35.0,26,1177772.0,1881665.0,2020.0,03/25/2020 03:47:29 PM,41.830611847,-87.623247369,"(41.830611847, -87.623247369)"
12014889,JD191830,03/16/2020 03:20:00 PM,012XX W 119TH ST,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,524.0,5.0,34.0,53.0,06,1170139.0,1825866.0,2020.0,03/25/2020 03:45:43 PM,41.677661758,-87.652872258,"(41.677661758, -87.652872258)"
12014561,JD191956,03/18/2020 01:14:00 PM,036XX N PIONEER AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,1631.0,16.0,38.0,17.0,06,1120755.0,1923229.0,2020.0,03/25/2020 03:47:29 PM,41.945772754,-87.831557469,"(41.945772754, -87.831557469)"
12013948,JD191248,03/17/2020 09:00:00 PM,076XX S EUCLID AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,414.0,4.0,8.0,43.0,06,1190529.0,1854711.0,2020.0,03/25/2020 03:45:43 PM,41.756349351,-87.577311905,"(41.756349351, -87.577311905)"
12013851,JD191098,03/13/2020 03:00:00 PM,046XX W JACKSON BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1131.0,11.0,28.0,25.0,05,1145423.0,1898285.0,2020.0,03/25/2020 03:45:43 PM,41.876891751,-87.741517829,"(41.876891751, -87.741517829)"
12014483,JD191084,03/18/2020 03:30:00 AM,078XX S WESTERN AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,835.0,8.0,18.0,70.0,04A,1161742.0,1852516.0,2020.0,03/25/2020 03:47:29 PM,41.75097171,-87.682871235,"(41.75097171, -87.682871235)"
12015151,JD158558,02/20/2020 12:10:00 PM,031XX N MILWAUKEE AVE,0810,THEFT,OVER $500,VEHICLE - COMMERCIAL,False,False,2523.0,25.0,30.0,21.0,06,1150124.0,1920942.0,2020.0,03/25/2020 03:45:43 PM,41.93897451,-87.723665748,"(41.93897451, -87.723665748)"
12012879,JD190013,03/18/2020 11:52:00 PM,056XX S MARYLAND AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,True,False,235.0,2.0,5.0,41.0,24,1182875.0,1867708.0,2020.0,03/25/2020 03:47:29 PM,41.792195498,-87.604958508,"(41.792195498, -87.604958508)"
12243263,JD456923,12/11/2020 07:15:00 PM,070XX N WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,False,False,2411.0,24.0,50.0,2.0,05,1159045.0,1946546.0,2020.0,12/18/2020 03:51:11 PM,42.00905433,-87.690172193,"(42.00905433, -87.690172193)"
12012798,JD189643,03/18/2020 03:20:00 PM,030XX W 21ST PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1022.0,10.0,24.0,30.0,05,1156490.0,1889561.0,2020.0,03/25/2020 03:47:29 PM,41.85273558,-87.701118816,"(41.85273558, -87.701118816)"
12222985,JD433414,11/16/2020 08:11:00 PM,032XX W WASHINGTON BLVD,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,True,1123.0,11.0,28.0,27.0,17,1154712.0,1900497.0,2020.0,12/18/2020 03:48:35 PM,41.882780879,-87.707351971,"(41.882780879, -87.707351971)"
12227361,JD438487,11/21/2020 08:00:00 PM,050XX S CHRISTIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,821.0,8.0,14.0,63.0,07,1154895.0,1870928.0,2020.0,12/18/2020 03:48:35 PM,41.801636338,-87.707471206,"(41.801636338, -87.707471206)"
12230635,JD442373,11/25/2020 02:00:00 AM,020XX S MICHIGAN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,False,False,132.0,1.0,3.0,33.0,15,1177530.0,1890539.0,2020.0,12/18/2020 03:48:35 PM,41.854968236,-87.623866311,"(41.854968236, -87.623866311)"
12231042,JD434804,11/18/2020 01:30:00 PM,078XX S CREGIER AVE,0810,THEFT,OVER $500,APARTMENT,True,False,414.0,4.0,8.0,43.0,06,1189563.0,1853368.0,2020.0,12/18/2020 03:48:35 PM,41.75268728,-87.580895087,"(41.75268728, -87.580895087)"
12232796,JD444828,11/29/2020 10:55:00 AM,052XX S ASHLAND AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SMALL RETAIL STORE,True,False,934.0,9.0,16.0,61.0,17,1166565.0,1869880.0,2020.0,12/18/2020 03:48:35 PM,41.798519354,-87.664702622,"(41.798519354, -87.664702622)"
12236774,JD449305,11/29/2020 02:00:00 PM,051XX S MICHIGAN AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,False,225.0,2.0,3.0,40.0,17,1178031.0,1870873.0,2020.0,12/18/2020 03:48:35 PM,41.800991803,-87.622624586,"(41.800991803, -87.622624586)"
12237243,JD450041,12/04/2020 10:30:00 PM,063XX S ST LAWRENCE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,312.0,3.0,20.0,42.0,07,1181326.0,1863048.0,2020.0,12/18/2020 03:48:35 PM,41.7794439,-87.610781983,"(41.7794439, -87.610781983)"
12237573,JD450254,12/05/2020 10:55:00 AM,001XX W MARQUETTE RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,True,False,722.0,7.0,6.0,69.0,04B,1176414.0,1860560.0,2020.0,12/18/2020 03:48:35 PM,41.772728408,-87.628864528,"(41.772728408, -87.628864528)"
12239084,JD451963,12/07/2020 11:03:00 AM,006XX S SACRAMENTO BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1135.0,11.0,28.0,27.0,04B,1156465.0,1897131.0,2020.0,12/18/2020 03:48:35 PM,41.873508972,-87.701005933,"(41.873508972, -87.701005933)"
12013474,JD190715,03/18/2020 08:37:00 PM,015XX W LUNT AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,2423.0,24.0,49.0,1.0,08A,1164913.0,1946599.0,2020.0,03/25/2020 03:47:29 PM,42.009076762,-87.668580657,"(42.009076762, -87.668580657)"
12241511,JD454773,12/10/2020 01:48:00 AM,012XX S PULASKI RD,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1011.0,10.0,24.0,29.0,06,1149911.0,1894141.0,2020.0,12/18/2020 03:48:35 PM,41.865434036,-87.725146911,"(41.865434036, -87.725146911)"
11959688,JD125382,01/23/2020 06:52:00 AM,038XX W CONGRESS PKWY,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,1133.0,11.0,28.0,26.0,03,1151104.0,1897432.0,2020.0,04/23/2021 04:49:41 PM,41.874441638,-87.720681099,"(41.874441638, -87.720681099)"
12242514,JD455852,12/11/2020 03:00:00 AM,055XX W POTOMAC AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2532.0,25.0,37.0,25.0,05,1139130.0,1908109.0,2020.0,12/18/2020 03:51:11 PM,41.903966787,-87.764384971,"(41.903966787, -87.764384971)"
12245909,JD460143,12/10/2020 02:30:00 AM,021XX N NATCHEZ AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2512.0,25.0,36.0,19.0,08B,1132732.0,1913621.0,2020.0,12/18/2020 03:48:35 PM,41.919206448,-87.787758048,"(41.919206448, -87.787758048)"
12244690,JD458657,12/11/2020 03:00:00 PM,026XX W 22ND PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1034.0,10.0,24.0,30.0,11,1159175.0,1888965.0,2020.0,12/18/2020 03:51:11 PM,41.851045423,-87.691280353,"(41.851045423, -87.691280353)"
12242717,JD456289,12/11/2020 08:00:00 AM,016XX N LA SALLE DR,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1814.0,18.0,2.0,7.0,06,1174831.0,1911162.0,2020.0,12/18/2020 03:51:11 PM,41.911619736,-87.63315514,"(41.911619736, -87.63315514)"
12225434,JD436271,11/19/2020 08:40:00 PM,031XX S MORGAN ST,0485,BATTERY,AGGRAVATED OF A CHILD,APARTMENT,True,False,913.0,9.0,11.0,60.0,04B,1170152.0,1884164.0,2020.0,04/23/2021 04:49:41 PM,41.837638772,-87.651132496,"(41.837638772, -87.651132496)"
12242604,JD456065,12/11/2020 12:18:00 PM,099XX S YALE AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,511.0,5.0,9.0,49.0,04B,1176370.0,1838972.0,2020.0,12/18/2020 03:51:11 PM,41.71348925,-87.62967292,"(41.71348925, -87.62967292)"
12243569,JD456601,12/11/2020 09:00:00 PM,056XX S HALSTED ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,712.0,7.0,20.0,68.0,04B,1171933.0,1867456.0,2020.0,12/18/2020 03:51:11 PM,41.79175137,-87.645088281,"(41.79175137, -87.645088281)"
12243017,JD456605,12/11/2020 07:35:00 PM,101XX S LONGWOOD DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2213.0,22.0,19.0,72.0,14,1165483.0,1837583.0,2020.0,12/18/2020 03:51:11 PM,41.709914846,-87.669584301,"(41.709914846, -87.669584301)"
12242988,JD456631,12/11/2020 04:00:00 PM,053XX W FERDINAND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1523.0,15.0,37.0,25.0,07,1140588.0,1902632.0,2020.0,12/18/2020 03:51:11 PM,41.888910582,-87.759163936,"(41.888910582, -87.759163936)"
12242576,JD455926,12/11/2020 08:00:00 AM,072XX S CONSTANCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,324.0,3.0,7.0,43.0,08B,1189622.0,1857498.0,2020.0,12/18/2020 03:51:11 PM,41.764018942,-87.580546443,"(41.764018942, -87.580546443)"
12244117,JD457469,12/11/2020 04:30:00 PM,023XX S ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1024.0,10.0,22.0,30.0,14,1153405.0,1888131.0,2020.0,12/18/2020 03:51:11 PM,41.848873261,-87.712479744,"(41.848873261, -87.712479744)"
12245993,JD459487,12/11/2020 07:30:00 PM,053XX N Lincoln Ave,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2011.0,20.0,40.0,4.0,06,1158479.0,1935193.0,2020.0,12/18/2020 03:51:11 PM,41.9779129,-87.692567229,"(41.9779129, -87.692567229)"
12242808,JD456428,12/11/2020 06:00:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111.0,1.0,42.0,32.0,06,1176352.0,1900927.0,2020.0,12/18/2020 03:51:11 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12242639,JD456183,12/11/2020 12:00:00 PM,049XX W PARKER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,2521.0,25.0,31.0,19.0,14,1143080.0,1917836.0,2020.0,12/18/2020 03:51:11 PM,41.930585894,-87.749632267,"(41.930585894, -87.749632267)"
12242940,JD456642,12/11/2020 09:53:00 PM,083XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,614.0,6.0,21.0,71.0,14,1167563.0,1849525.0,2020.0,12/18/2020 03:51:11 PM,41.742641244,-87.661625734,"(41.742641244, -87.661625734)"
12243124,JD456747,12/11/2020 10:36:00 PM,005XX E 67TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,321.0,3.0,20.0,42.0,14,1180834.0,1860702.0,2020.0,12/18/2020 03:51:11 PM,41.773017577,-87.61265777,"(41.773017577, -87.61265777)"
12243319,JD457051,12/11/2020 02:00:00 PM,115XX S STATE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,522.0,5.0,34.0,53.0,26,1178331.0,1827950.0,2020.0,12/18/2020 03:51:11 PM,41.683199121,-87.622824075,"(41.683199121, -87.622824075)"
12242257,JD455728,12/11/2020 12:15:00 AM,031XX W DOUGLAS BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1022.0,10.0,24.0,29.0,14,1155677.0,1893124.0,2020.0,12/18/2020 03:51:11 PM,41.862529234,-87.704006942,"(41.862529234, -87.704006942)"
12242669,JD456238,12/11/2020 03:05:00 PM,092XX S EXCHANGE AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,423.0,4.0,10.0,46.0,18,1197369.0,1844481.0,2020.0,12/18/2020 03:51:11 PM,41.728109768,-87.552585361,"(41.728109768, -87.552585361)"
12243012,JD456735,12/11/2020 11:45:00 PM,068XX S SANGAMON ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,723.0,7.0,6.0,68.0,03,1171154.0,1859576.0,2020.0,12/18/2020 03:51:11 PM,41.770144808,-87.648174955,"(41.770144808, -87.648174955)"
12245009,JD458967,12/11/2020 09:00:00 AM,029XX N MASON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2514.0,25.0,30.0,19.0,11,1136217.0,1918844.0,2020.0,12/18/2020 03:51:11 PM,41.933477398,-87.774828514,"(41.933477398, -87.774828514)"
12243107,JD456788,12/11/2020 06:30:00 PM,035XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1021.0,10.0,24.0,29.0,08B,1153056.0,1894484.0,2020.0,12/18/2020 03:51:11 PM,41.866313546,-87.713592319,"(41.866313546, -87.713592319)"
12242902,JD456489,12/11/2020 06:15:00 PM,085XX S COMMERCIAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,423.0,4.0,10.0,46.0,08B,1197630.0,1848866.0,2020.0,12/18/2020 03:51:11 PM,41.740136057,-87.551483372,"(41.740136057, -87.551483372)"
12245131,JD458575,12/11/2020 03:55:00 AM,047XX N VIRGINIA AVE,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,False,False,1911.0,19.0,40.0,4.0,06,1156848.0,1931344.0,2020.0,12/18/2020 03:51:11 PM,41.967384363,-87.698670101,"(41.967384363, -87.698670101)"
12242490,JD455983,12/11/2020 06:00:00 AM,056XX S SAWYER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,822.0,8.0,14.0,63.0,06,1155678.0,1867012.0,2020.0,12/18/2020 03:51:11 PM,41.790874602,-87.704704643,"(41.790874602, -87.704704643)"
12242725,JD456179,12/11/2020 11:48:00 AM,049XX W RICE ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1531.0,15.0,37.0,25.0,18,1143170.0,1905204.0,2020.0,12/18/2020 03:51:11 PM,41.895920651,-87.749617456,"(41.895920651, -87.749617456)"
12243790,JD456629,12/11/2020 08:49:00 PM,004XX W 99TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,2232.0,22.0,9.0,73.0,26,1175039.0,1838931.0,2020.0,12/18/2020 03:51:11 PM,41.713406486,-87.63454872,"(41.713406486, -87.63454872)"
12242757,JD456355,12/11/2020 04:32:00 PM,047XX N ALBANY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1713.0,17.0,33.0,14.0,04A,1154853.0,1931411.0,2020.0,12/18/2020 03:51:11 PM,41.967608532,-87.706003721,"(41.967608532, -87.706003721)"
12242818,JD456524,12/11/2020 04:16:00 PM,098XX S INGLESIDE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,511.0,5.0,8.0,50.0,15,1184292.0,1839888.0,2020.0,12/18/2020 03:51:11 PM,41.715821542,-87.600631424,"(41.715821542, -87.600631424)"
12245815,JD459239,12/11/2020 08:00:00 PM,010XX N RIDGEWAY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1112.0,11.0,27.0,23.0,06,1151192.0,1906664.0,2020.0,12/18/2020 03:51:11 PM,41.899773491,-87.720115776,"(41.899773491, -87.720115776)"
12242424,JD455908,12/11/2020 09:30:00 AM,002XX W 105TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,512.0,5.0,34.0,49.0,08A,1176489.0,1835312.0,2020.0,12/18/2020 03:51:11 PM,41.703443026,-87.629346685,"(41.703443026, -87.629346685)"
12242335,JD455741,12/11/2020 12:34:00 AM,073XX W BELMONT AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1631.0,16.0,29.0,17.0,05,1126660.0,1920428.0,2020.0,12/18/2020 03:51:11 PM,41.93798956,-87.809915127,"(41.93798956, -87.809915127)"
12243168,JD456842,12/11/2020 07:00:00 PM,015XX S KOMENSKY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1012.0,10.0,24.0,29.0,14,1149637.0,1892097.0,2020.0,12/18/2020 03:51:11 PM,41.859830378,-87.726205849,"(41.859830378, -87.726205849)"
12243272,JD456579,12/11/2020 07:59:00 PM,0000X W TERMINAL ST,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,False,False,1651.0,16.0,41.0,76.0,14,1100317.0,1935229.0,2020.0,12/18/2020 03:51:11 PM,41.979006297,-87.906463155,"(41.979006297, -87.906463155)"
12243438,JD456623,12/11/2020 09:22:00 PM,050XX S CARPENTER ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,933.0,9.0,20.0,61.0,07,1170169.0,1871391.0,2020.0,12/18/2020 03:51:11 PM,41.802588016,-87.651442076,"(41.802588016, -87.651442076)"
12245539,JD459533,12/10/2020 08:00:00 AM,025XX W 80TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,835.0,8.0,18.0,70.0,11,1160620.0,1851173.0,2020.0,12/18/2020 03:48:35 PM,41.747309515,-87.687019789,"(41.747309515, -87.687019789)"
12242389,JD455844,12/11/2020 07:50:00 AM,004XX W DIVISION ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1821.0,18.0,27.0,8.0,06,1173175.0,1908290.0,2020.0,12/18/2020 03:51:11 PM,41.903775756,-87.639324074,"(41.903775756, -87.639324074)"
12242337,JD455772,12/11/2020 03:23:00 AM,033XX N PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1732.0,17.0,30.0,21.0,05,1149139.0,1921889.0,2020.0,12/18/2020 03:51:11 PM,41.941592322,-87.727261298,"(41.941592322, -87.727261298)"
12243031,JD456396,12/11/2020 05:00:00 PM,102XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,511.0,5.0,9.0,49.0,08B,1176091.0,1837205.0,2020.0,12/18/2020 03:51:11 PM,41.708646607,-87.630747517,"(41.708646607, -87.630747517)"
12245437,JD459565,12/11/2020 09:30:00 AM,055XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,711.0,7.0,20.0,68.0,14,1172580.0,1868007.0,2020.0,12/18/2020 03:51:11 PM,41.793249135,-87.642699628,"(41.793249135, -87.642699628)"
12242466,JD455815,12/11/2020 07:10:00 AM,032XX W NORTH AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,True,1422.0,14.0,26.0,23.0,06,1154238.0,1910445.0,2020.0,12/18/2020 03:51:11 PM,41.910088608,-87.708826626,"(41.910088608, -87.708826626)"
12245206,JD459275,11/08/2020 12:00:00 PM,084XX S JEFFERY BLVD,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,True,True,412.0,4.0,8.0,45.0,02,1190991.0,1849354.0,2020.0,11/21/2021 03:45:41 PM,41.741638116,-87.575791645,"(41.741638116, -87.575791645)"
12242853,JD456506,12/11/2020 06:45:00 PM,010XX W MADISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1232.0,12.0,25.0,28.0,07,1169700.0,1900215.0,2020.0,12/18/2020 03:51:11 PM,41.881693864,-87.652323905,"(41.881693864, -87.652323905)"
12242627,JD456194,12/11/2020 09:00:00 AM,114XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2234.0,22.0,34.0,75.0,14,1168602.0,1828973.0,2020.0,12/18/2020 03:51:11 PM,41.686221066,-87.658409097,"(41.686221066, -87.658409097)"
12245858,JD460009,12/10/2020 09:04:00 AM,023XX W 21ST PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1234.0,12.0,25.0,31.0,11,1161200.0,1889685.0,2020.0,12/18/2020 03:48:35 PM,41.852979389,-87.683828168,"(41.852979389, -87.683828168)"
12242677,JD456117,12/11/2020 01:16:00 PM,107XX S AVENUE J,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,432.0,4.0,10.0,52.0,04B,1202517.0,1834264.0,2020.0,12/18/2020 03:51:11 PM,41.699943844,-87.534075157,"(41.699943844, -87.534075157)"
12243919,JD455775,12/11/2020 02:00:00 AM,073XX S PHILLIPS AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,334.0,3.0,7.0,43.0,04A,1193921.0,1856701.0,2020.0,12/18/2020 03:51:11 PM,41.761727593,-87.564815996,"(41.761727593, -87.564815996)"
12242891,JD456555,12/11/2020 07:10:00 PM,054XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,814.0,8.0,14.0,56.0,06,1145070.0,1869741.0,2020.0,12/18/2020 03:51:11 PM,41.798569683,-87.743533609,"(41.798569683, -87.743533609)"
12242767,JD456339,12/11/2020 04:30:00 PM,064XX S YALE AVE,0560,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,722.0,7.0,20.0,68.0,08A,1175609.0,1862380.0,2020.0,12/18/2020 03:51:11 PM,41.777740745,-87.631760999,"(41.777740745, -87.631760999)"
12245984,JD459488,12/10/2020 08:20:00 AM,010XX N WOLCOTT AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1212.0,12.0,2.0,24.0,06,1163548.0,1906888.0,2020.0,12/18/2020 03:48:35 PM,41.900136842,-87.674725736,"(41.900136842, -87.674725736)"
12242874,JD456453,12/11/2020 06:30:00 PM,0000X E 23RD ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,131.0,1.0,3.0,33.0,26,1176952.0,1889117.0,2020.0,12/18/2020 03:51:11 PM,41.851079255,-87.626030794,"(41.851079255, -87.626030794)"
12242321,JD455773,12/11/2020 03:34:00 AM,064XX S RHODES AVE,1585,SEX OFFENSE,OTHER,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",False,False,312.0,3.0,20.0,42.0,17,1181008.0,1862484.0,2020.0,12/18/2020 03:51:11 PM,41.777903556,-87.611965141,"(41.777903556, -87.611965141)"
